gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,experiment_no,attack_strength,detection_confidence,accuracy,hellinger_distance,hellinger_distance_remaining,marital-status_relationship,marital-status_sex,relationship_sex,income_relationship,education_education-num,age_marital-status,education-num_occupation,age_relationship
2,300,128,20,106,0,tardos,0.5,1,0.3,1.0,0.75,0.2857888916381012,0.0260757613246834,0.0198528935823241,0.0062681326318098,0.0199945427613914,0.0492074803833415,,0.0613184840130972,,0.078752160531891
2,300,128,20,106,0,tardos,0.5,2,0.3,1.0,0.75,0.2789873613169934,0.0168009472504456,,,0.0199945427613914,0.0492074803833415,0.0001938439489476,,,0.078752160531891
2,300,128,20,106,0,tardos,0.5,0,0.4,1.0,0.625,0.4126846937987404,0.0211411563312339,0.0198528935823241,,,0.0492074803833415,0.0001938439489476,,,
2,300,128,20,106,0,tardos,0.5,1,0.4,1.0,0.625,0.4181978106017485,0.0303296843362475,0.0198528935823241,0.0062681326318098,0.0199945427613914,0.0492074803833415,,,,
2,300,128,20,106,0,tardos,0.5,2,0.4,1.0,0.625,0.411847430001795,0.0197457166696583,,,0.0199945427613914,,,,,0.078752160531891
2,300,128,20,106,0,tardos,0.5,0,0.5,1.0,0.5,0.5457029611450488,0.0265063453108189,0.0198528935823241,,,0.0492074803833415,,,,
2,300,128,20,106,0,tardos,0.5,1,0.5,1.0,0.5,0.545742896463379,0.0265919209929551,0.0198528935823241,0.0062681326318098,0.0199945427613914,0.0492074803833415,,,,
2,300,128,20,106,0,tardos,0.5,2,0.5,1.0,0.5,0.5445536749885849,0.0240435892612534,,,,,,,,
2,300,128,20,106,0,tardos,0.5,0,0.6,1.0,0.4375,0.6120151600619492,0.0300379001548731,0.0198528935823241,,,0.0492074803833415,,,,
2,300,128,20,106,0,tardos,0.5,1,0.6,1.0,0.4375,0.6120550953802795,0.0301377384506986,0.0198528935823241,0.0062681326318098,0.0199945427613914,0.0492074803833415,,,,
2,300,128,20,106,0,tardos,0.5,2,0.6,1.0,0.4375,0.6111464502528771,0.0278661256321926,,,,,,,,
2,300,128,20,106,0,tardos,0.5,0,0.7,1.0,0.375,0.6702575987286076,0.0107727961858226,0.0198528935823241,,,0.0492074803833415,,,,
2,300,128,20,106,0,tardos,0.5,1,0.7,1.0,0.375,0.6782589172532311,0.0347767517596931,0.0198528935823241,0.0062681326318098,0.0199945427613914,,,,,
2,300,128,20,106,0,tardos,0.5,2,0.7,1.0,0.375,0.6775641648037094,0.0326924944111285,,,,,,,,
2,300,128,20,106,0,tardos,0.5,0,0.8,0.96875,0.25,0.8025349550057268,0.0126747750286338,,,,,,,,
2,300,128,20,106,0,tardos,0.5,1,0.8,0.9609375,0.25,0.8107486885872806,0.053743442936403,0.0198528935823241,,,,,,,
2,300,128,20,106,0,tardos,0.5,2,0.8,1.0,0.25,0.8102383842550684,0.0511919212753421,,,,,,,,
2,300,128,20,106,0,tardos,0.5,0,0.9,0.5859375,0.125,0.9350646616581064,0.0259699248715978,,,,,,,,
2,300,128,20,106,0,tardos,0.5,1,0.9,0.7421875,0.125,0.9417575613333417,0.1263634200001253,,,,,,,,
2,300,128,20,106,0,tardos,0.5,2,0.9,1.0,0.125,0.9344720273345416,0.0170804100181251,,,,,,,,
2,300,128,20,107,0,tardos,0.5,0,0.1,1.0,0.875,0.1477177322477503,0.0165973833627888,0.0204465445409259,0.0073305189250674,0.0193830559969219,0.0542382112961373,0.000248404760481,0.0386093576679599,0.0119453878233595,0.0690082274260588
2,300,128,20,107,0,tardos,0.5,1,0.1,1.0,0.875,0.1438533088829398,0.012138433326469,0.0204465445409259,0.0073305189250674,0.0193830559969219,0.0542382112961373,0.000248404760481,,0.0119453878233595,
2,300,128,20,107,0,tardos,0.5,2,0.1,1.0,0.875,0.1515830400701557,0.0210573539271027,0.0204465445409259,0.0073305189250674,0.0193830559969219,0.0542382112961373,,0.0386093576679599,0.0119453878233595,0.0690082274260588
2,300,128,20,107,0,tardos,0.5,0,0.2,1.0,0.8125,0.2128074279853709,0.0160092849817137,,,0.0193830559969219,0.0542382112961373,0.000248404760481,,0.0119453878233595,0.0690082274260588
2,300,128,20,107,0,tardos,0.5,1,0.2,1.0,0.8125,0.2089430046205605,0.0111787557757006,,,0.0193830559969219,0.0542382112961373,0.000248404760481,,0.0119453878233595,
2,300,128,20,107,0,tardos,0.5,2,0.2,1.0,0.8125,0.2095796991814221,0.0119746239767776,0.0204465445409259,0.0073305189250674,0.0193830559969219,0.0542382112961373,,0.0386093576679599,0.0119453878233595,0.0690082274260588
2,300,128,20,107,0,tardos,0.5,0,0.3,1.0,0.75,0.2791856305244374,0.0170713143515055,,,0.0193830559969219,0.0542382112961373,0.000248404760481,,,0.0690082274260588
2,300,128,20,107,0,tardos,0.5,1,0.3,1.0,0.75,0.2752454636272161,0.0116983594916582,,,0.0193830559969219,0.0542382112961373,0.000248404760481,,0.0119453878233595,
2,300,128,20,107,0,tardos,0.5,2,0.3,1.0,0.75,0.2759351129835075,0.0126387904320557,0.0204465445409259,0.0073305189250674,0.0193830559969219,0.0542382112961373,,0.0386093576679599,0.0119453878233595,0.0690082274260588
2,300,128,20,107,0,tardos,0.5,0,0.4,1.0,0.625,0.412089915791672,0.0201498596527866,,,0.0193830559969219,,,,,0.0690082274260588
2,300,128,20,107,0,tardos,0.5,1,0.4,1.0,0.625,0.4085035036944415,0.0141725061574024,,,0.0193830559969219,0.0542382112961373,,,,
2,300,128,20,107,0,tardos,0.5,2,0.4,1.0,0.625,0.4079662073564282,0.0132770122607137,,0.0073305189250674,,,,0.0386093576679599,0.0119453878233595,
2,300,128,20,107,0,tardos,0.5,0,0.5,1.0,0.5,0.5447891715258507,0.0245482246982514,,,,,,,,
2,300,128,20,107,0,tardos,0.5,1,0.5,1.0,0.5,0.5372069468749356,0.0083006004462906,,,0.0193830559969219,,,,,
2,300,128,20,107,0,tardos,0.5,2,0.5,1.0,0.5,0.540792435567343,0.0159837905014491,,0.0073305189250674,,,,,,
2,300,128,20,107,0,tardos,0.5,0,0.6,1.0,0.4375,0.6113911877990718,0.0284779694976794,,,,,,,,
2,300,128,20,107,0,tardos,0.5,1,0.6,1.0,0.4375,0.6027601480643275,0.0069003701608189,,,0.0193830559969219,,,,,
2,300,128,20,107,0,tardos,0.5,2,0.6,1.0,0.4375,0.6066655605157217,0.0166639012893042,,0.0073305189250674,,,,,,
2,300,128,20,107,0,tardos,0.5,0,0.7,1.0,0.375,0.67783921347092,0.0335176404127601,,,,,,,,
2,300,128,20,107,0,tardos,0.5,1,0.7,1.0,0.375,0.6693621643375487,0.0080864930126461,,,,,,,,
2,300,128,20,107,0,tardos,0.5,2,0.7,1.0,0.375,0.6733023858020085,0.0199071574060256,,0.0073305189250674,,,,,,
2,300,128,20,107,0,tardos,0.5,0,0.8,1.0,0.25,0.810497086279661,0.052485431398305,,,,,,,,
2,300,128,20,107,0,tardos,0.5,1,0.8,1.0,0.25,0.8017956190928742,0.0089780954643709,,,,,,,,
2,300,128,20,107,0,tardos,0.5,2,0.8,1.0,0.25,0.802340385274776,0.0117019263738801,,,,,,,,
2,300,128,20,107,0,tardos,0.5,0,0.9,1.0,0.125,0.934446798810608,0.0167019821591204,,,,,,,,
2,300,128,20,107,0,tardos,0.5,1,0.9,1.0,0.125,0.9341268750516212,0.0119031257743186,,,,,,,,
2,300,128,20,107,0,tardos,0.5,2,0.9,0.59375,0.125,0.9349103042623792,0.0236545639356898,,,,,,,,
2,300,128,20,108,0,tardos,0.5,0,0.1,1.0,0.875,0.1516607506335347,0.0211470199617709,0.0214636646907753,0.0036141255467269,0.0182814928887849,0.0564281879771278,,0.0488637860574076,0.0071698901328331,0.0694961668063751
2,300,128,20,108,0,tardos,0.5,1,0.1,1.0,0.875,0.1526824404259814,0.0223258927992093,0.0214636646907753,0.0036141255467269,0.0182814928887849,0.0564281879771278,,0.0488637860574076,,0.0694961668063751
2,300,128,20,108,0,tardos,0.5,2,0.1,1.0,0.875,0.1524578887168016,0.0220667946732326,0.0214636646907753,0.0036141255467269,0.0182814928887849,0.0564281879771278,,0.0488637860574076,,0.0694961668063751
2,300,128,20,108,0,tardos,0.5,0,0.2,1.0,0.8125,0.2099805097422169,0.0124756371777711,0.0214636646907753,0.0036141255467269,0.0182814928887849,0.0564281879771278,,0.0488637860574076,0.0071698901328331,0.0694961668063751
2,300,128,20,108,0,tardos,0.5,1,0.2,1.0,0.8125,0.2190542306092765,0.0238177882615956,0.0214636646907753,0.0036141255467269,0.0182814928887849,0.0564281879771278,,0.0488637860574076,,0.0694961668063751
2,300,128,20,108,0,tardos,0.5,2,0.2,1.0,0.8125,0.2188494827567791,0.0235618534459739,0.0214636646907753,0.0036141255467269,0.0182814928887849,0.0564281879771278,,0.0488637860574076,,0.0694961668063751
2,300,128,20,108,0,tardos,0.5,0,0.3,1.0,0.75,0.276352299925512,0.0132076817166073,0.0214636646907753,0.0036141255467269,0.0182814928887849,0.0564281879771278,,0.0488637860574076,0.0071698901328331,0.0694961668063751
2,300,128,20,108,0,tardos,0.5,1,0.3,1.0,0.75,0.2852580524822281,0.0253518897484929,0.0214636646907753,0.0036141255467269,0.0182814928887849,,,0.0488637860574076,,0.0694961668063751
2,300,128,20,108,0,tardos,0.5,2,0.3,1.0,0.75,0.2854745958103979,0.0256471761050881,0.0214636646907753,,,0.0564281879771278,,0.0488637860574076,,0.0694961668063751
2,300,128,20,108,0,tardos,0.5,0,0.4,1.0,0.625,0.4084457536496403,0.0140762560827338,,0.0036141255467269,,,,0.0488637860574076,0.0071698901328331,
2,300,128,20,108,0,tardos,0.5,1,0.4,1.0,0.625,0.4172250636019834,0.0287084393366391,0.0214636646907753,0.0036141255467269,0.0182814928887849,,,0.0488637860574076,,0.0694961668063751
2,300,128,20,108,0,tardos,0.5,2,0.4,1.0,0.625,0.4088627697077502,0.0147712828462503,,,,0.0564281879771278,,,,0.0694961668063751
2,300,128,20,108,0,tardos,0.5,0,0.5,1.0,0.5,0.5413413073431043,0.0171599443066517,,0.0036141255467269,,,,,,
2,300,128,20,108,0,tardos,0.5,1,0.5,1.0,0.5,0.5482503741512179,0.0319650874668954,,,0.0182814928887849,,,,,0.0694961668063751
2,300,128,20,108,0,tardos,0.5,2,0.5,1.0,0.5,0.5419649505498829,0.0184963226068919,,,,0.0564281879771278,,,,
2,300,128,20,108,0,tardos,0.5,0,0.6,1.0,0.4375,0.6071765614289024,0.017941403572256,,0.0036141255467269,,,,,,
2,300,128,20,108,0,tardos,0.5,1,0.6,1.0,0.4375,0.6143869321147818,0.0359673302869546,,,,,,,,
2,300,128,20,108,0,tardos,0.5,2,0.6,1.0,0.4375,0.6081687724228345,0.0204219310570862,,,,,,,,
2,300,128,20,108,0,tardos,0.5,0,0.7,1.0,0.375,0.6737736683011268,0.0213210049033806,,0.0036141255467269,,,,,,
2,300,128,20,108,0,tardos,0.5,1,0.7,1.0,0.375,0.6802221862005802,0.0406665586017403,,,,,,,,
2,300,128,20,108,0,tardos,0.5,2,0.7,1.0,0.375,0.6701061603664897,0.0103184810994688,,,,,,,,
2,300,128,20,108,0,tardos,0.5,0,0.8,0.9921875,0.25,0.8023361692984009,0.011680846492004,,,,,,,,
2,300,128,20,108,0,tardos,0.5,1,0.8,0.984375,0.25,0.8049316600530683,0.0246583002653411,,,,,,,,
2,300,128,20,108,0,tardos,0.5,2,0.8,0.9765625,0.25,0.8015168315320658,0.0075841576603286,,,,,,,,
2,300,128,20,108,0,tardos,0.5,0,0.9,0.59375,0.125,0.93493158521133,0.023973778169949,,,,,,,,
2,300,128,20,108,0,tardos,0.5,1,0.9,0.765625,0.125,0.9333748869463812,0.0006233041957179,,,,,,,,
2,300,128,20,108,0,tardos,0.5,2,0.9,0.8359375,0.125,0.933610285256194,0.0041542788429104,,,,,,,,
2,300,128,20,109,0,tardos,0.5,0,0.1,1.0,0.875,0.1529866082710388,0.0226768556973525,0.0188772007983906,0.001439606626033,0.0189167939580284,0.0535410517183353,,0.0562100317283491,,0.0680706778061967
2,300,128,20,109,0,tardos,0.5,1,0.1,1.0,0.875,0.1395350799820984,0.0071558615178058,0.0188772007983906,0.001439606626033,0.0189167939580284,0.0535410517183353,0.0009158624266103,0.0562100317283491,0.012509484475719,0.0680706778061967
2,300,128,20,109,0,tardos,0.5,2,0.1,1.0,0.875,0.1480210593302707,0.0169473761503124,0.0188772007983906,0.001439606626033,0.0189167939580284,0.0535410517183353,0.0009158624266103,0.0562100317283491,0.012509484475719,0.0680706778061967
2,300,128,20,109,0,tardos,0.5,0,0.2,1.0,0.8125,0.2192907973562849,0.0241134966953561,0.0188772007983906,0.001439606626033,0.0189167939580284,0.0535410517183353,,0.0562100317283491,,0.0680706778061967
2,300,128,20,109,0,tardos,0.5,1,0.2,1.0,0.8125,0.2048152726732106,0.0060190908415132,,,0.0189167939580284,0.0535410517183353,0.0009158624266103,,0.012509484475719,0.0680706778061967
2,300,128,20,109,0,tardos,0.5,2,0.2,1.0,0.8125,0.2146246069632868,0.0182807587041085,0.0188772007983906,0.001439606626033,0.0189167939580284,0.0535410517183353,,0.0562100317283491,0.012509484475719,0.0680706778061967
2,300,128,20,109,0,tardos,0.5,0,0.3,1.0,0.75,0.2859282253465462,0.0262657618361993,0.0188772007983906,,,0.0535410517183353,,0.0562100317283491,,0.0680706778061967
2,300,128,20,109,0,tardos,0.5,1,0.3,1.0,0.75,0.2707211710520185,0.0055288696163888,,,0.0189167939580284,0.0535410517183353,0.0009158624266103,,0.012509484475719,0.0680706778061967
2,300,128,20,109,0,tardos,0.5,2,0.3,1.0,0.75,0.2808920669442346,0.0193982731057744,0.0188772007983906,0.001439606626033,0.0189167939580284,,,0.0562100317283491,0.012509484475719,0.0680706778061967
2,300,128,20,109,0,tardos,0.5,0,0.4,1.0,0.625,0.4087535227781989,0.0145892046303314,,,,0.0535410517183353,,,,0.0680706778061967
2,300,128,20,109,0,tardos,0.5,1,0.4,1.0,0.625,0.4032240975259646,0.0053734958766076,,,0.0189167939580284,0.0535410517183353,0.0009158624266103,,0.012509484475719,
2,300,128,20,109,0,tardos,0.5,2,0.4,1.0,0.625,0.4124723502081228,0.0207872503468712,,0.001439606626033,,,,0.0562100317283491,0.012509484475719,
2,300,128,20,109,0,tardos,0.5,0,0.5,1.0,0.5,0.5418289127964483,0.0182048131352461,,,,0.0535410517183353,,,,
2,300,128,20,109,0,tardos,0.5,1,0.5,1.0,0.5,0.5361685088111775,0.0060753760239517,,,0.0189167939580284,0.0535410517183353,,,,
2,300,128,20,109,0,tardos,0.5,2,0.5,1.0,0.5,0.5454850520065996,0.0260393971569991,,0.001439606626033,,,,0.0562100317283491,,
2,300,128,20,109,0,tardos,0.5,0,0.6,1.0,0.4375,0.608096372777396,0.0202409319434899,,,,,,,,
2,300,128,20,109,0,tardos,0.5,1,0.6,1.0,0.4375,0.6027720564441936,0.006930141110484,,,0.0189167939580284,0.0535410517183353,,,,
2,300,128,20,109,0,tardos,0.5,2,0.6,1.0,0.4375,0.6030301567471401,0.0075753918678502,,0.001439606626033,,,,0.0562100317283491,,
2,300,128,20,109,0,tardos,0.5,0,0.7,1.0,0.375,0.6701102546700812,0.0103307640102434,,,,,,,,
2,300,128,20,109,0,tardos,0.5,1,0.7,1.0,0.375,0.6691423491663928,0.0074270474991785,,,0.0189167939580284,0.0535410517183353,,,,
2,300,128,20,109,0,tardos,0.5,2,0.7,1.0,0.375,0.6696675847374015,0.0090027542122042,,,,,,0.0562100317283491,,
2,300,128,20,109,0,tardos,0.5,0,0.8,1.0,0.25,0.8015708616375848,0.0078543081879242,,,,,,,,
2,300,128,20,109,0,tardos,0.5,1,0.8,1.0,0.25,0.8021522567551641,0.0107612837758206,,,,0.0535410517183353,,,,
2,300,128,20,109,0,tardos,0.5,2,0.8,1.0,0.25,0.8023420665448467,0.0117103327242333,,,,,,0.0562100317283491,,
2,300,128,20,109,0,tardos,0.5,0,0.9,0.5390625,0.125,0.93362752040149,0.0044128060223504,,,,,,,,
2,300,128,20,109,0,tardos,0.5,1,0.9,0.9765625,0.125,0.9337325400190524,0.0059881002857836,,,,,,,,
2,300,128,20,109,0,tardos,0.5,2,0.9,0.5625,0.125,0.9347198073088878,0.0207971096333172,,,,,,,,
2,450,128,20,100,0,tardos,0.5,0,0.1,1.0,0.875,0.1550046238587567,0.0250053352216424,0.0207741427016862,0.00603120155205,0.0222211015839561,0.0615530794122686,,,0.0127098935873471,
2,450,128,20,100,0,tardos,0.5,1,0.1,1.0,0.875,0.1499519947777048,0.0191753785896594,0.0207741427016862,0.00603120155205,0.0222211015839561,0.0615530794122686,0.0123229214752344,0.054410745210486,0.0127098935873471,0.0888498708419986
2,450,128,20,100,0,tardos,0.5,2,0.1,1.0,0.875,0.1543812495934174,0.0242860572231739,0.0207741427016862,0.00603120155205,0.0222211015839561,0.0615530794122686,0.0123229214752344,0.054410745210486,,0.0888498708419986
2,450,128,20,100,0,tardos,0.5,0,0.2,1.0,0.8125,0.2166260325966482,0.0207825407458102,0.0207741427016862,0.00603120155205,0.0222211015839561,0.0615530794122686,,,0.0127098935873471,
2,450,128,20,100,0,tardos,0.5,1,0.2,1.0,0.8125,0.2139370130761107,0.0174212663451383,,,0.0222211015839561,0.0615530794122686,0.0123229214752344,,0.0127098935873471,0.0888498708419986
2,450,128,20,100,0,tardos,0.5,2,0.2,1.0,0.8125,0.2119631803626195,0.0149539754532743,0.0207741427016862,0.00603120155205,0.0222211015839561,0.0615530794122686,0.0123229214752344,0.054410745210486,,0.0888498708419986
2,450,128,20,100,0,tardos,0.5,0,0.3,1.0,0.75,0.2826217503999142,0.0217569323635193,0.0207741427016862,0.00603120155205,0.0222211015839561,0.0615530794122686,,,0.0127098935873471,
2,450,128,20,100,0,tardos,0.5,1,0.3,1.0,0.75,0.2803033421177039,0.0185954665241418,,,0.0222211015839561,0.0615530794122686,0.0123229214752344,,,0.0888498708419986
2,450,128,20,100,0,tardos,0.5,2,0.3,1.0,0.75,0.278081459822748,0.01556562703102,,0.00603120155205,,,0.0123229214752344,0.054410745210486,,
2,450,128,20,100,0,tardos,0.5,0,0.4,1.0,0.625,0.4150571770582926,0.0250952950971544,0.0207741427016862,0.00603120155205,0.0222211015839561,,,,0.0127098935873471,
2,450,128,20,100,0,tardos,0.5,1,0.4,1.0,0.625,0.4133754803132672,0.0222924671887787,,,0.0222211015839561,0.0615530794122686,,,,
2,450,128,20,100,0,tardos,0.5,2,0.4,1.0,0.625,0.4101016619345918,0.0168361032243197,,0.00603120155205,,,,0.054410745210486,,
2,450,128,20,100,0,tardos,0.5,0,0.5,1.0,0.5,0.5391923629792156,0.0125550635268904,0.0207741427016862,0.00603120155205,0.0222211015839561,,,,,
2,450,128,20,100,0,tardos,0.5,1,0.5,1.0,0.5,0.5454894775766618,0.026048880521418,,,,,,,,
2,450,128,20,100,0,tardos,0.5,2,0.5,1.0,0.5,0.5428921275270078,0.0204831304150165,,,,,,0.054410745210486,,
2,450,128,20,100,0,tardos,0.5,0,0.6,1.0,0.4375,0.6031773812776213,0.0079434531940534,,,0.0222211015839561,,,,,
2,450,128,20,100,0,tardos,0.5,1,0.6,1.0,0.4375,0.6121145906302805,0.0302864765757013,,,,,,,,
2,450,128,20,100,0,tardos,0.5,2,0.6,1.0,0.4375,0.6094110105708502,0.0235275264271253,,,,,,,,
2,450,128,20,100,0,tardos,0.5,0,0.7,1.0,0.375,0.6687310453231089,0.006193135969327,,,0.0222211015839561,,,,,
2,450,128,20,100,0,tardos,0.5,1,0.7,1.0,0.375,0.6783846647498619,0.0351539942495857,,,,,,,,
2,450,128,20,100,0,tardos,0.5,2,0.7,1.0,0.375,0.6752588604011452,0.0257765812034358,,,,,,,,
2,450,128,20,100,0,tardos,0.5,0,0.8,1.0,0.25,0.8011607080744928,0.0058035403724638,,,,,,,,
2,450,128,20,100,0,tardos,0.5,1,0.8,1.0,0.25,0.8104048668617058,0.0520243343085287,,,,,,,,
2,450,128,20,100,0,tardos,0.5,2,0.8,1.0,0.25,0.8057971338512719,0.0289856692563596,,,,,,,,
2,450,128,20,100,0,tardos,0.5,0,0.9,0.5,0.125,0.9336336709584068,0.0045050643761004,,,,,,,,
2,450,128,20,100,0,tardos,0.5,1,0.9,0.7421875,0.125,0.942418069230798,0.1362710384619692,,,,,,,,
2,450,128,20,100,0,tardos,0.5,2,0.9,0.90625,0.125,0.9337299258804188,0.0059488882062793,,,,,,,,
2,450,128,20,101,0,tardos,0.5,0,0.1,1.0,0.875,0.1531458384622526,0.0228605828410607,0.0223135161256225,0.00688188794837,0.0193048915266033,0.056536210359673,0.0087927605087752,0.0601791870725626,,0.0802061315707995
2,450,128,20,101,0,tardos,0.5,1,0.1,1.0,0.875,0.1536027256452822,0.023387760359941,0.0223135161256225,0.00688188794837,0.0193048915266033,0.056536210359673,0.0087927605087752,,0.0134731437106563,
2,450,128,20,101,0,tardos,0.5,2,0.1,1.0,0.875,0.1527176514583747,0.0223665209135093,0.0223135161256225,0.00688188794837,0.0193048915266033,0.056536210359673,0.0087927605087752,0.0601791870725626,,0.0802061315707995
2,450,128,20,101,0,tardos,0.5,0,0.2,1.0,0.8125,0.2117401228647354,0.0146751535809192,0.0223135161256225,0.00688188794837,0.0193048915266033,0.056536210359673,0.0087927605087752,0.0601791870725626,,0.0802061315707995
2,450,128,20,101,0,tardos,0.5,1,0.2,1.0,0.8125,0.2197056488475267,0.0246320610594084,,0.00688188794837,,,0.0087927605087752,,0.0134731437106563,
2,450,128,20,101,0,tardos,0.5,2,0.2,1.0,0.8125,0.219013643038693,0.0237670537983662,0.0223135161256225,0.00688188794837,0.0193048915266033,0.056536210359673,0.0087927605087752,0.0601791870725626,,0.0802061315707995
2,450,128,20,101,0,tardos,0.5,0,0.3,1.0,0.75,0.2778430460669799,0.0152405173640635,,0.00688188794837,,,0.0087927605087752,0.0601791870725626,,
2,450,128,20,101,0,tardos,0.5,1,0.3,1.0,0.75,0.2863584701691806,0.0268524593216099,,,,,0.0087927605087752,,0.0134731437106563,
2,450,128,20,101,0,tardos,0.5,2,0.3,1.0,0.75,0.2856664643603469,0.0259088150368367,0.0223135161256225,,,0.056536210359673,0.0087927605087752,0.0601791870725626,,0.0802061315707995
2,450,128,20,101,0,tardos,0.5,0,0.4,1.0,0.625,0.4098351569622248,0.0163919282703747,,0.00688188794837,,,,0.0601791870725626,,
2,450,128,20,101,0,tardos,0.5,1,0.4,1.0,0.625,0.4183505810644256,0.0305843017740426,,,,,,,0.0134731437106563,
2,450,128,20,101,0,tardos,0.5,2,0.4,1.0,0.625,0.4183458286078299,0.0305763810130497,0.0223135161256225,,,0.056536210359673,,0.0601791870725626,,0.0802061315707995
2,450,128,20,101,0,tardos,0.5,0,0.5,1.0,0.5,0.5427487347970595,0.0201758602794132,,,,,,0.0601791870725626,,
2,450,128,20,101,0,tardos,0.5,1,0.5,1.0,0.5,0.5434726735516584,0.0217271576106965,,,,,,,,
2,450,128,20,101,0,tardos,0.5,2,0.5,1.0,0.5,0.550709508323255,0.0372346606926894,,,,,,0.0601791870725626,,
2,450,128,20,101,0,tardos,0.5,0,0.6,1.0,0.4375,0.6092192103490924,0.0230480258727311,,,,,,,,
2,450,128,20,101,0,tardos,0.5,1,0.6,1.0,0.4375,0.6075487210739133,0.0188718026847835,,,,,,,,
2,450,128,20,101,0,tardos,0.5,2,0.6,1.0,0.4375,0.6166195663299086,0.0415489158247711,,,,,,0.0601791870725626,,
2,450,128,20,101,0,tardos,0.5,0,0.7,1.0,0.375,0.6751292683557459,0.0253878050672375,,,,,,,,
2,450,128,20,101,0,tardos,0.5,1,0.7,1.0,0.375,0.6693353905878664,0.0080061717635993,,,,,,,,
2,450,128,20,101,0,tardos,0.5,2,0.7,0.9765625,0.375,0.6784062358438615,0.0352187075315845,,,,,,0.0601791870725626,,
2,450,128,20,101,0,tardos,0.5,0,0.8,1.0,0.25,0.8057331239627509,0.0286656198137544,,,,,,,,
2,450,128,20,101,0,tardos,0.5,1,0.8,1.0,0.25,0.801780362044025,0.0089018102201248,,,,,,,,
2,450,128,20,101,0,tardos,0.5,2,0.8,0.828125,0.25,0.8108018599905122,0.0540092999525609,,,,,,,,
2,450,128,20,101,0,tardos,0.5,0,0.9,0.8984375,0.125,0.9338157850570222,0.0072367758553333,,,,,,,,
2,450,128,20,101,0,tardos,0.5,1,0.9,1.0,0.125,0.9340899419933468,0.0113491299001988,,,,,,,,
2,450,128,20,101,0,tardos,0.5,2,0.9,0.4609375,0.125,0.93347219191525,0.0020828787287496,,,,,,,,
2,450,128,20,102,0,tardos,0.5,0,0.1,1.0,0.875,0.1532212939552323,0.0229476468714219,0.0238364183101652,0.0066277356133513,0.0234593250977066,0.0638353238083992,0.0087614465418454,0.0487434349534126,,0.083514941839209
